Q587,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. 《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させた能力は、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力として発動しますか？",A. いいえ、再発動された［自動］を持つカード自身の能力による効果として解決します。,Q587 （2014-02-05）
Q588,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. 《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で‘アペンドルール［リフレイン］’を持つカードの［自動］を再発動させた場合、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力によって発動された［自動］は‘アペンドルール［リフレイン］’によって再発動しますか？","A. いいえ、再発動しません。
‘アペンドルール［リフレイン］’はコストや条件を満たして発動した場合のみ再発動できます。《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力は、コストや条件を無視して発動させているので、‘アペンドルール［リフレイン］’によって能力を再発動させることはできません。",Q588 （2014-02-05）
Q589,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. ある1つのタイミングで、“リトルバスターズ”を持つカードの［自動］が2つ発動しました。この場合、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力が2つの［自動］それぞれに誘発しますが、1つ目に解決した［自動］を《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させた後、2つ目に解決した［自動］を《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させることができますか？","A. いいえ、2つ目の能力は再発動させることができません。
《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力は解決した場合、ターン終了時まで無効になります。無効になった能力は、能力としては存在しますが効果を発生することは無くなります。1つ目に発動した自動能力で《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力を解決した場合、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力は無効になり、2つ目に解決した能力に対してはプレイしようとする段階で無効になっている場合、それはプレイできず、待機状態が 1回取り消されます。",Q589 （2014-02-05）
Q590,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. ある1つのタイミングで、“リトルバスターズ”を持つカードの［自動］が2つ発動しました。この場合、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力が2つの［自動］それぞれに誘発しますが、1つ目に解決した［自動］を《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させなかった場合、2つ目に解決した［自動］を《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させることができますか？","A. はい、再発動させることができます。
1つ目の［自動］で解決しなかった場合、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力は無効にならないので、2つ目の［自動］に対して誘発し、解決することができます。",Q590 （2014-02-05）
Q591,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. 《“リトルバスターズ”本当の世界へ「直枝 理樹」》の‘その自動をコストや条件を無視して再発動させ、ターン終了時まで、この能力は無効になる。’によって無効になるのは《“リトルバスターズ”本当の世界へ「直枝 理樹」》の持つ能力ですか？または、再発動させた［自動］ですか？",A. 《“リトルバスターズ”本当の世界へ「直枝 理樹」》が持つ能力になります。,Q591 （2014-02-05）
Q592,2014-02-05,"[va-325：“リトルバスターズ”本当の世界へ「直枝 理樹」]
Q. ‘アペンドルール［リフレイン］’の能力によって再発動した［自動］を《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させることができますか？","A. はい、再発動させることができます。
‘アペンドルール［リフレイン］’によって再発動された［自動］は、その‘アペンドルール［リフレイン］’を持つキャラ自身が持つ［自動］ですので、《“リトルバスターズ”本当の世界へ「直枝 理樹」》の能力で再発動させることができます。",Q592 （2014-02-05）
Q593,2014-02-17,"[SKo-053：“織田家”の三若「犬子」&「和奏」&「雛」]
Q. 《“織田家”の三若「犬子」＆「和奏」＆「雛」》が相手のアリーナの登場している時に、‘【登場】〔目標のセットカード１枚をバックヤードに置く〕’を持つキャラを自分のアリーナに登場させることはできますか？","A. はい、登場させることができます。
《“織田家”の三若「犬子」＆「和奏」＆「雛」》が持つ‘［永続］自分のキャラにセットされているセットカードすべては相手のカードの効果でアリーナから別の領域に移動しない。この能力は【裏】でも発動する。’はカードの効果によって別の領域には移動しないという能力なので、カードのコストによってセットカードが別の領域に移動する場合は、この能力の対象にはなりません。",Q593 （2014-02-17）
Q594,2014-02-21,"[va-318：“リトルバスターズ”夜の校舎で「三枝 葉留佳」]
Q. 《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》が登場している状態で、このカードををエクストラ代償として自分のエクストラデッキから《“リトルバスターズ”お別れの時「三枝 葉留佳」》を登場させました。この時、《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》の［自動］【ターン１】自分のカードの効果やコストで自分の控え室のカードがバックヤードに置かれた場合、ターン終了時まで、自分のパートナーの“リトルバスターズ”は『貫通』を得るとありますがこの能力は発動しますか？","A. はい、発動します。
エクストラキャラを登場させる場合、総合ルール10.1.2.8.エクストラキャラの登場により、エクストラキャラがキャラ以外のエクストラ代償を含む場合、解決領域でその代償を支払うので《“リトルバスターズ”お別れの時「三枝 葉留佳」》の【登場】コストを支払った時点で《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》の［自動］が待機状態となるのでエクストラキャラが登場した後、待機状態になっていた［自動］が解決されます。",Q594 （2014-02-21）
Q595,2014-02-21,"[va-318：“リトルバスターズ”夜の校舎で「三枝 葉留佳」]
Q. 《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》が登場している状態で、このカードを【乱入】のコストとして《“リトルバスターズ”みんなの中心「棗 恭介」》を登場させました。この時、《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》の［自動］【ターン１】自分のカードの効果やコストで自分の控え室のカードがバックヤードに置かれた場合、ターン終了時まで、自分のパートナーの“リトルバスターズ”は『貫通』を得るとありますがこの能力は発動しますか？","A. はい、発動します。
《“リトルバスターズ”みんなの中心「棗 恭介」》の【乱入】のコストを支払った時点で《“リトルバスターズ”夜の校舎で「三枝 葉留佳」》の［自動］が待機状態となるので《“リトルバスターズ”みんなの中心「棗 恭介」》を登場させた後に待機状態となっていた［自動］が解決されます。",Q595 （2014-02-21）
Q596,2014-02-21,"[va-349：“リトルバスターズ”あふれる涙「来ヶ谷 唯湖」]
Q. このキャラの能力でキャラを登場した場合、そのターンは通常のキャラの登場はできますか？","A. はい、登場させることができます。
能力によるキャラの登場は、「１ターンに登場できるキャラは１体まで」の制限に含まれません。したがって、このキャラの能力を使用する前でも後でも、手札からのキャラの登場を行うことができます。",Q596 （2014-02-21）
Q597,2014-02-21,"[va-326：“リトルバスターズ”夜の校舎への潜入「直枝 理樹」]
Q. このカードの（【Main】【ターン１】〔自分の控え室のカード１枚をバックヤードに置く〕ターン終了時まで、自分のセットカードがセットされているキャラすべては攻撃力が２上昇する。）を発動した後に自分のキャラにセットカードをセットした場合、セットカードをセットされたキャラは攻撃力が上昇しますか？","A. いいえ、上昇しません。
能力を発動させた時に、登場しているキャラを対象として能力を解決します。解決する際にセットカードがセットされているキャラは攻撃力が２上昇し、それ以外のキャラは上昇しません。",Q597 （2014-02-21）
Q598,2014-02-21,"[va-301：“リトルバスターズ”大切な人「棗 鈴」]
Q. 自分の裏向きになっている“リトルバスターズ”のキャラにセットカードをセットした場合、このキャラの［自動］能力は発動しますか？","A. はい、発動します。
特徴は裏向きになっても失われません。",Q598 （2014-02-21）
Q599,2014-02-21,"[va-305：“リトルバスターズ”大切な友達「神北 小毬」]
Q. {［自動］【パートナー】自分のバトルフェイズ開始時、自分の控え室のカード３枚をバックヤードに置いてもよい。そうした場合、目標の相手のフレンド１体を【レスト】にする。自分の「棗 鈴」が登場している場合、追加で、ターン終了時まで、自分の＜OS：ビジュアルアーツ＞のキャラすべては攻撃力が２上昇する。｝この能力がは発動した時に自分の控え室のカードが３枚ない場合、【レスト】にする能力は発動しないと思いますが、｛自分の「棗 鈴」が登場している場合｝より後の能力は発動しますか？","A. いいえ、発動しません。
｛そうした場合｝という記述のある能力は、その条件を満たさなければそれ以降の能力は解決されません。",Q599 （2014-02-21）
Q600,2014-02-21,"[va-313：“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」]
Q. 《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》がパートナーで、裏向きの状態で、《“リトルバスターズ”世界の終わり「能美 クドリャフカ」》を【登場】コストで《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》を表向きにして登場させました。その時に《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》の［自動］能力は発動しますか？","A. はい、発動します。
キャラを登場させる場合、一度解決領域に置いた状態で【登場】コストを支払い、その後、登場させます。《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》の｛自分の＜OS：ビジュアルアーツ＞のキャラが登場かレベルアップした場合、｝に発動する［自動］能力は、【登場】コストにより《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》が表向きになった後にキャラが登場するため、発動します。",Q600 （2014-02-21）
Q601,2014-02-21,"[va-313：“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」]
Q. 《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》がパートナーで、裏向きの状態で、《“リトルバスターズ”やすらぎの場所「棗 鈴」》を登場させました。《“リトルバスターズ”やすらぎの場所「棗 鈴」》が登場した時に発動した［自動］能力によって《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》を表向きにした場合、《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》の［自動］能力は発動しますか？","A. いいえ、発動しません。
《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》の｛自分の＜OS：ビジュアルアーツ＞のキャラが登場かレベルアップした場合、｝に発動する［自動］能力はキャラが登場した際に表向きでなければ発動しません。《“リトルバスターズ”やすらぎの場所「棗 鈴」》の能力は登場した後に発動する能力ですので、その能力によって《“リトルバスターズ”やすらぎの場所「来ヶ谷 唯湖」》を表向きにしても能力は誘発しません。",Q601 （2014-02-21）
Q602,2014-02-21,"[va-354：“リトルバスターズ”立候補「直枝 理樹」]
Q. 《“リトルバスターズ”立候補「直枝 理樹」》が登場している状態で、イベントカード《一蹴！》を使用し、【使用】コストで《“リトルバスターズ”立候補「直枝 理樹」》を裏向きにしました。その場合、《“リトルバスターズ”立候補「直枝 理樹」》の［自動］能力は発動しますか？","A. はい、発動します。
《“リトルバスターズ”立候補「直枝 理樹」》の｛自分が＜OS：ビジュアルアーツ＞のイベントカードを使用した場合｝という発動タイミングの［自動］能力は、自分がイベントカードを使用することを宣言し、イベントカードを解決領域に置いたタイミングで［自動］能力が誘発され待機状態となった後に【使用】コストによって《“リトルバスターズ”立候補「直枝 理樹」》が裏向きになります。裏向きになっても待機状態となっている能力は解決されます。",Q602 （2014-02-21）
Q603,2014-03-06,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がパートナーでパートナーをエクストラ代償として《“鈴木家”強襲公開術！「烏」＆「雀」》を登場させ、レベルアップまで行いました。その場合、《“鈴木家”強襲公開術！「烏」＆「雀」》の｛【Main】〔このカードをエクストラデッキに【表】で戻す〕目標のキャラ１体に３ダメージを与える。｝という能力は２回発動することができますか？","A. いいえ、２回発動させることができません。
レベルアップをする場合、レベルカードを重ねる位置は、総合ルール5.7.3.2.により、既に登場しているキャラ、エクストラキャラの下に重ねるよう定められています。
エクストラキャラの場合、そのエクストラ代償とした下に重ねられているキャラを含めて１つのキャラとして扱い、レベルアップをした場合、それらの下にレベルカードを重ねます。
そのため、エクストラキャラの《“鈴木家”強襲公開術！「烏」＆「雀」》の【Main】能力を発動させてエクストラカードがエクストラデッキに戻った場合、.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がアリーナに残り、レベルカードとして重ねた《“鈴木家”強襲公開術！「烏」＆「雀」》は.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》のレベルカードとして扱います。",Q603 （2014-03-06）
Q604,2014-03-06,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がパートナーで、パートナーにエクストラカードの《“鈴木家”強襲公開術！「烏」＆「雀」》がレベルカードとして重なっている場合、.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》の【Main】能力と【Battle】能力のコストによって、エクストラカードの《“鈴木家”強襲公開術！「烏」＆「雀」》をコストとして指定できますか？","A. はい、コストとして指定し、能力を発動することができます。
《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》の能力のコストは｛〔このキャラのレベルカード１枚を手札に戻す〕｝となっていて、エクストラカードは手札に加えることのできないカードですが、コストを支払い手札に加えた結果、ルール処理により手札に加えることのできないカードのため、エクストラデッキに表向きで置くという解決になり、能力の発動が可能となります。",Q604 （2014-03-06）
Q605,2014-03-06,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がパートナーで、自分のエクストラデッキに【表】のカードが３枚以上あり.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》が［永続］能力によって、相手のキャラに与えるバトル以外によるダメージすべてがバトルによるダメージとして扱われている状態です。
その状態で、.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》にセットカードの《雑賀鉄砲隊の大攻勢》をセットし、その能力を発動させました。《雑賀鉄砲隊の大攻勢》の能力でのバトル以外によるダメージはバトルによるダメージとして扱われますか？","A. はい、バトルによるダメージとして扱われます。
セットカードの能力は例外を除き、基本的にはセットされているキャラの能力として扱います。
例外になるものとしては‘このカード’または‘このセットカード’と書かれている能力はセットカード自体が持つ能力となります。",Q605 （2014-03-06）
Q606,2014-03-06,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がパートナーで、自分のエクストラデッキに【表】のカードが３枚以上あり.《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》が［永続］能力によって、相手のキャラに与えるバトル以外によるダメージすべてがバトルによるダメージとして扱われている状態です。
その状態で、パートナーをエクストラ代償として《“鈴木家”強襲公開術！「烏」＆「雀」》を登場させ、《“鈴木家”強襲公開術！「烏」＆「雀」》の｛【Main】〔このカードをエクストラデッキに【表】で戻す〕目標のキャラ１体に３ダメージを与える。｝という能力を発動させました。その場合のバトル以外によるダメージは《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》の［永続］能力によってバトルによるダメージとして扱いますか？","A. はい、バトルによるダメージとして扱われます。
エクストラキャラ《“鈴木家”強襲公開術！「烏」＆「雀」》の【Main】能力のコストを支払った時点で、《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がアリーナに残り、［永続］能力が有効となります。エクストラカードがなんらかの効果によって別の領域に移動し、それに重ねられていたキャラがアリーナに残る場合、残ったキャラは移動する前のエクストラキャラと同一のキャラとして扱います。
そのため、目標のキャラ１体に３ダメージを与える。能力は、アリーナに残った《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》の能力として解決するため、［永続］能力によってバトルによるダメージとしてダメージを与えます。",Q606 （2014-03-06）
Q607,2014-03-06,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“織田家”赤母衣衆筆頭「犬子」》がパートナーで、パートナーにセットカード《復讐の犬子》をセットしました。その状態で、.《“織田家”赤母衣衆筆頭「犬子」》をアタックキャラに選び、相手のガードキャラにバトルによるダメージを与える場合、《復讐の犬子》の能力によってそのダメージは１上昇されますか？
また、相手がガードキャラを選ばず、《“織田家”赤母衣衆筆頭「犬子」》が相手にダメージを与える場合も、そのダメージは１上昇されますか？",A. はい、どちらの場合でも、与えるダメージが１上昇します。,Q607 （2014-03-06）
Q608,2014-03-06,"[SKo-031：“長尾家”越後の龍「美空」]
Q. 《“長尾家”越後の龍「美空」》がパートナーで、『貫通』を得ている状態です。《“長尾家”越後の龍「美空」》をアタックキャラに選ぶ前に相手が《間一髪の救い》を使用して『貫通』が無効になりました。その後アタックキャラに選ばれた《“長尾家”越後の龍「美空」》は攻撃力と耐久力が自分の＜OS：戦国†恋姫＞のフレンドの体数分上昇しますか？","A. はい、攻撃力と耐久力が自分の＜OS：戦国†恋姫＞のフレンドの体数分上昇します。
《間一髪の救い》の効果で『貫通』は無効になりますが、そのスキルは無効になっていますが失われておらず『貫通』を持っている状態となります。",Q608 （2014-03-06）
Q609,2014-03-06,"[SKo-031：“長尾家”越後の龍「美空」]
Q. 《“武田家”甲斐の虎「光璃」》がパートナーで、パートナーが【表】から【裏】になった場合、 《“武田家”甲斐の虎「光璃」》の｛［自動］自分の＜OS：戦国†恋姫＞キャラが【表】から【裏】になった場合、ターン終了時まで、このキャラは耐久力が２上昇する。｝という能力は発動しますか？","A. はい、発動します。
裏向きの状態では上昇する効果を受けていない状態となりますが、耐久力が上昇する効果を受けているそのターン終了時までに《“武田家”甲斐の虎「光璃」》が表向きになった場合、耐久力が上昇する効果が適用されます。",Q609 （2014-03-06）
Q610,2014-03-06,"[SKo-026：“松平家”安らぎの一息「葵」]
Q. 《“松平家”安らぎの一息「葵」》がパートナーで、パートナーが相手のキャラにバトルによるダメージをバトル相手に与えてパートナーの［自動］能力が発動しました。
２つのうち１つを選んで発動する能力で、自分の手札が０枚の状態で｛・自分の手札１枚を控え室に置く。そうした場合、目標のフレンド１体を【レスト】にする。｝という能力を選択した場合、目標のフレンドを【レスト】にすることができますか？","A. いいえ、レスト状態にすることができません。
手札が０枚の状態でも｛・自分の手札１枚を控え室に置く。そうした場合、目標のフレンド１体を【レスト】にする。｝という能力を選択することは可能ですが、解決をする際に手札１枚を控え室に置くことができなければ能力の解決が失敗となります。",Q610 （2014-03-06）
Q611,2014-03-10,"[ag-289：“アルゴス”試験小隊“衛士”「篁 唯依」]
[ag-290：“衛士”芽生えた感情「クリスカ・ビャーチェノワ」]
[ag-298：“アルゴス”日系米国人“衛士”「ユウヤ・ブリッジス」]
[ag-302：“アルゴス”家庭的な温かさ“衛士”「ステラ・ブレーメル」]
[ag-305：“アルゴス”彷徨える愛の狩人“衛士”「ヴァレリオ・ジアコーザ」]
[ag-317：“ジャール大隊”母親のように慕われる“衛士”「フィカーツィア・ラトロワ」]
[ag-352：“アルゴス”切込隊長“衛士”「タリサ・マナンダル」&“不知火”]
[ag-356：“アルゴス”帝国斯衛軍中尉“衛士”「篁 唯依」]
Q. 自分のターンに‘【メイン】【ターン１】’と書かれているキャラの能力を発動しました。その後、その能力を発動したキャラを指定して ‘［永続］このキャラは【ユニット】コストで指定したカード１枚が持つ能力すべてを得る。’の能力を持つ【ユニット】を持つキャラを登場させました。この時‘［永続］このキャラは【ユニット】コストで指定したカード１枚が持つ能力すべてを得る。’の能力によって得た‘【メイン】【ターン１】’と書かれている能力を発動することはできますか？","A. はい、できます。
‘［永続］このキャラは【ユニット】コストで指定したカード１枚が持つ能力すべてを得る。’によって得た能力は元々の能力とは別の能力ですので、‘【メイン】【ターン１】’と書かれていても発動することが可能です。",Q611 （2014-03-10）
Q612,2014-03-10,"[ag-293：“衛士”大切な人の為に「イーニァ・シェスチナ」]
Q. 《“衛士”大切な人の為に「イーニァ・シェスチナ」》をパートナーとして使用し、このキャラの‘[自動]【パートナー】【ターン１】自分の＜OS：アージュ＞のキャラが登場かレベルアップした場合、バトルフェイズ終了時まで、目標のキャラ１体は耐久力が３減少する。’を発動させました。その後、《“衛士”大切な人の為に「イーニァ・シェスチナ」》を【ユニット】で指定して《ソビエト陸軍準第3世代機Su-37UB “チェルミナートル”》を登場させました。この時《“衛士”大切な人の為に「イーニァ・シェスチナ」》の能力は発動しますか？","A. はい、発動します。
《ソビエト陸軍準第3世代機Su-37UB “チェルミナートル”》は‘[永続]このキャラは【ユニット】コストで指定したカード１枚が持つ能力すべてを得る。’を持っており、それによって得た能力は元々の能力とは別の能力になっているため、再度《“衛士”大切な人の為に「イーニァ・シェスチナ」》の能力を発動することができます。",Q612 （2014-03-10）
Q613,2014-03-10,"[ARP-003：イ401艦長「千早 群像」]
[ARP-004：的確な戦術の立案「千早 群像」]
Q. 自分のターンに‘【メイン】【ターン１】’と書かれている「千早 群像」の能力を発動しました。その後、能力を発動した「千早 群像」をエクストラ代償として指定し《士官候補生「千早 群像」》を登場させました。《士官候補生「千早 群像」》の能力を発動しエクストラデッキに表向きで戻した場合、エクストラ代償として指定していた「千早 群像」がアリーナに残りますが再度、‘【メイン】【ターン１】’と書かれた能力を発動することはできますか？","A. はい、できます。
エクストラキャラの登場は新たなキャラの登場となり、元のキャラとは別のキャラとして扱われます。そのため、能力を発動することができます。",Q613 （2014-03-10）
Q614,2014-03-10,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 自分のパートナーの《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》をエクストラ代償として指定して登場した《“鈴木家”強襲公開術！「烏」＆「雀」》に《雑賀鉄砲隊の大攻勢》をセットして《雑賀鉄砲隊の大攻勢》の能力を発動させました。その後、《“鈴木家”強襲公開術！「烏」＆「雀」》の能力を発動しエクストラデッキに表向きで戻した後、再度、《雑賀鉄砲隊の大攻勢》の能力を発動することはできますか？","A. いいえ、発動できません。
重ねられていたエクストラキャラが別の領域に移動して、重ねられていたキャラがアリーナに残る場合は、別の領域に移動する前のキャラと同じキャラとして扱うため、そのキャラにセットされていたセットカードの１ターンに１回しか能力を発動できない能力は、１回しか発動できません。",Q614 （2014-03-10）
Q615,2014-03-10,"[SKo-023：“鈴木家”雑賀の２丁拳銃「雀」&「烏」]
Q. 《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》がパートナーで《雑賀鉄砲隊の大攻勢》がセットされていて、《雑賀鉄砲隊の大攻勢》の能力を発動させました。その後、《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》をエクストラ代償として指定し《“鈴木家”強襲公開術！「烏」＆「雀」》を登場させ、能力を発動し表向きでエクストラデッキに戻しました。この場合、自分のアリーナに《雑賀鉄砲隊の大攻勢》がセットされた《“鈴木家”雑賀の２丁拳銃「雀」＆「烏」》が残りますが、再度《雑賀鉄砲隊の大攻勢》の能力を発動させることができますか？","A. はい、発動できます。
エクストラキャラの登場は新たなキャラの登場として扱い、セットカードの能力は基本的にセットされているキャラの能力として扱うので再度、能力を発動することができます。",Q615 （2014-03-10）
Q616,2014-03-19,"[IM-054：気が利くしっかり者な“ぷちどる”「ぴよぴよ」]
[SKo-040：“武田家”妹的存在「薫」]
[YZ-001：空の島の同人作家「シャーリィ・ウォリック」]
Q. ‘［自動］【パートナー】【ターン１】このキャラがアタックキャラやガードキャラに選ばれた場合、自分の手札のキャラカード１枚を控え室に置いてもよい。そうした場合、ターン終了時まで、目標の自分のキャラ１体は攻撃力と耐久力が２上昇する。その後、自分の控え室の＜OS：○○＞のイベントカード１枚を手札に加える。’
この能力を持ったキャラがアタックキャラやガードキャラに選ばれ、上記の能力が発動しました。
この時、自分の手札が０枚の場合や、手札からキャラカードを控え室に置かなかった場合、自分の控え室のイベントカード１枚を手札に加えることができますか？","A. はい、加えることができます。
この能力の‘そうした場合’の条件が適用される部分は‘その後’以前のテキストになります。そのため、‘その後’以下の能力に関しては、能力が発動すれば解決されます。",Q616 （2014-03-19）
Q617,2014-06-12,"[NV-219：満ち溢れる自信と才能「桜小路 ルナ」]
Q. 《満ち溢れる自信と才能「桜小路 ルナ」》がパートナーで、自分のアリーナに裏向きのキャラが登場していない状態で、《満ち溢れる自信と才能「桜小路 ルナ」》をアタックキャラやガードキャラに選んだ場合、《満ち溢れる自信と才能「桜小路 ルナ」》の［自動］能力を発動してカードを引くことができますか？","A. はい、発動し、カードを引くことができます。
《満ち溢れる自信と才能「桜小路 ルナ」》のアタックキャラやガードキャラに選ばれた場合の［自動］能力の誘発条件は｛このキャラがアタックキャラやガードキャラに選ばれた場合｝となります。誘発条件を満たし、能力を解決するための条件である｛自分の手札のキャラカード１枚をバックヤードに置いてもよい。｝を行った場合、それ以降の能力を可能な限りすべてを解決するため、自分の裏向きのキャラが登場していない場合でもカードを引くことができます。",Q617 （2014-06-12）
Q618,2014-06-12,"[NV-248：ハプニングの後「杉村 北斗」]
[NV-270：二人きりの時間「小倉 朝日」&「桜小路 ルナ」]
[NV-310：ナース服]
Q. ｛[永続]自分のキャラすべては相手のカードの効果で耐久力が減少しない。｝この能力が自分のアリーナで発動している状態で、相手のアリーナに《二人きりの時間「小倉 朝日」＆「桜小路 ルナ」》が登場し、｛自動］このキャラが登場かレベルアップした場合、バトルフェイズ終了時まで、相手のキャラすべては耐久力が２減少する。｝という能力が発動しました。
その後、そのターン中に｛[永続]自分のキャラすべては相手のカードの効果で耐久力が減少しない。｝の能力を持っている自分のキャラが裏向きになった場合、自分のキャラすべては耐久力が減少しますか？","A. はい、耐久力が減少します。
耐久力が減少する効果は適用されている期間が定められている継続効果です。継続効果はその能力、効果自体が無効にされない限り適用し続けます。
《ハプニングの後「杉村 北斗」》や《ナース服》の能力は、［永続］能力が有効である間は耐久力が減少しない能力です。耐久力を減少する能力そのものを無効にしてはいないため、耐久力が減少しない［永続］能力を持っているキャラが裏向きになった場合等で［永続］能力が有効でなくなった場合、耐久力を減少する能力が適用されます。",Q618 （2014-06-12）
Q619,2014-06-12,"[NV-309：湊への想い]
Q. 相手のアリーナに、既に前のターンから登場していたキャラを代償に相手がエクストラキャラを登場させました。その後、能力やコストによってそのエクストラキャラのエクストラカードのみがエクストラデッキに戻り、下に重なっていたキャラカードはアリーナに残りました。その場合、バトルフェイズに自分は《湊への想い》を使用し、アリーナに残ったキャラを対象にしてそのキャラをレスト状態にすることができますか？また、そのキャラがパートナーの場合でもレスト状態にすることができますか？","A. はい、どちらの場合でもレスト状態にすることができます。
エクストラキャラが登場した時点で、そのエクストラキャラはこのターン中に登場したキャラとしてみなします。
その後、エクストラカードが移動しその下に重ねられていたキャラカードがアリーナに残る場合、アリーナに残ったキャラは移動する前のエクストラキャラと同一のキャラとして扱い、得ていた情報を引き継ぎます。
このターン中に登場したという情報を引き継ぐため、《湊への想い》の効果によってレスト状態にすることができます。",Q619 （2014-06-12）
Q620,2014-06-12,"[imo-002：気付いた気持ち「神前 美月」]
Q. ｛【Main】【パートナー】【ターン１】〔自分のアリーナのアペンドルール［TSTゲージ］を持つカードを１枚以上好きな枚数を控え室に置く〕以下の３つから１つを選ぶ。その後、カード１枚を引く。｝この能力を発動させて、｛その後、カード１枚を引く。｝という部分のカードを引くタイミングは、能力３つから１つを選んでその効果を解決する前に引くことはできますか？","A. いいえ、選んだ効果を解決する前には引くことができません。
３つから１つを選んで効果を解決した後にカードを引きます。",Q620 （2014-06-12）
